crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,off_street_name,number_of_persons_injured,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,cross_street_name,vehicle_type_code2,contributing_factor_vehicle_3,vehicle_type_code_3,contributing_factor_vehicle_4,vehicle_type_code_4,contributing_factor_vehicle_5,vehicle_type_code_5,CounDist,email
2026-05-28T00:00:00.000,7:02,MANHATTAN,10024.0,40.77948,-73.97357,"{""latitude"": ""40.77948"", ""longitude"": ""-73.97357"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",W 77 ST,CENTRAL PARK W,2,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,4902266,4 dr sedan,,TRAC,,,,,,,2.0,District2@council.nyc.gov
2026-05-28T00:00:00.000,16:10,,,40.73804,-73.9368,"{""latitude"": ""40.73804"", ""longitude"": ""-73.9368"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",BORDEN AVE,31 ST,1,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4902195,4 dr sedan,,TRAC,,,,,,,48.0,IVernikov@council.nyc.gov
2026-05-28T00:00:00.000,0:00,,,40.845566,-73.92849,"{""latitude"": ""40.845566"", ""longitude"": ""-73.92849"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",CROSS BRONX EXPY,,0,0,0,0,0,0,0,Unspecified,Unspecified,4902456,TRAC,,UN/T,,,,,,,36.0,District36@council.nyc.gov
2026-05-28T00:00:00.000,7:33,BROOKLYN,11238.0,40.685764,-73.973076,"{""latitude"": ""40.685764"", ""longitude"": ""-73.973076"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",FULTON ST,GREENE AVE,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4902349,School Bus,,,,,,,,,21.0,district21@council.nyc.gov
2026-05-28T00:00:00.000,14:35,MANHATTAN,10013.0,40.7247,-74.009315,"{""latitude"": ""40.7247"", ""longitude"": ""-74.009315"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",CANAL ST,GREENWICH ST,1,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4902798,4 dr sedan,,4 dr sedan,,,,,,,10.0,District10@council.nyc.gov
2026-05-28T00:00:00.000,17:00,,,40.709232,-73.87018,"{""latitude"": ""40.709232"", ""longitude"": ""-73.87018"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",COOPER AVE,80 ST,1,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unsafe Lane Changing,4902525,4 dr sedan,,Motorcycle,,,,,,,49.0,District49@council.nyc.gov
2026-05-28T00:00:00.000,4:30,BROOKLYN,11220.0,40.640614,-74.02911,"{""latitude"": ""40.640614"", ""longitude"": ""-74.02911"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Driver Inattention/Distraction,,4902606,,102       WAKEMAN PL,,,,,,,,38.0,District38@council.nyc.gov
2026-05-28T00:00:00.000,22:25,BROOKLYN,11235.0,40.576305,-73.96853,"{""latitude"": ""40.576305"", ""longitude"": ""-73.96853"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",OCEAN PKWY,BRIGHTON BEACH AVE,4,0,0,0,0,4,0,37,Unspecified,4902230,POLI,,4 dr sedan,,,,,,,34.0,District34@council.nyc.gov
2026-05-28T00:00:00.000,18:20,QUEENS,11433.0,40.69856,-73.7942,"{""latitude"": ""40.69856"", ""longitude"": ""-73.7942"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4902559,Station Wagon/Sport Utility Vehicle,106-26    UNION HALL ST,,,,,,,,50.0,DCarr@council.nyc.gov
2026-05-28T00:00:00.000,2:40,BRONX,10457.0,40.845444,-73.89146,"{""latitude"": ""40.845444"", ""longitude"": ""-73.89146"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4902859,4 dr sedan,690       E TREMONT AVE,4 dr sedan,,,,,,,31.0,District31@council.nyc.gov
2026-05-28T00:00:00.000,17:30,BROOKLYN,11238.0,40.68177,-73.96753,"{""latitude"": ""40.68177"", ""longitude"": ""-73.96753"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",ATLANTIC AVE,VANDERBILT AVE,0,0,0,0,0,0,0,Unspecified,Unspecified,4902337,4 dr sedan,,,,,,,,,21.0,district21@council.nyc.gov
2026-05-28T00:00:00.000,11:28,MANHATTAN,10001.0,40.754585,-73.999146,"{""latitude"": ""40.754585"", ""longitude"": ""-73.999146"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",W 34 ST,10 AVE,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,4902141,POLI,,,,,,,,,1.0,District1@council.nyc.gov
2026-05-28T00:00:00.000,16:10,,,40.75426,-73.74334,"{""latitude"": ""40.75426"", ""longitude"": ""-73.74334"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",LONG ISLAND EXPRESSWAY,,0,0,0,0,0,0,0,Unspecified,Unspecified,4902185,Sedan,,DELV,,,,,,,18.0,District18@council.nyc.gov
2026-05-28T00:00:00.000,5:01,,,40.819225,-73.910614,"{""latitude"": ""40.819225"", ""longitude"": ""-73.910614"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",E 156 ST,,1,0,0,1,0,0,0,Unspecified,Unspecified,4902162,4 dr sedan,,BICY,,,,,,,32.0,District32@council.nyc.gov
2026-05-28T00:00:00.000,10:07,MANHATTAN,10001.0,40.75219,-73.99346,"{""latitude"": ""40.75219"", ""longitude"": ""-73.99346"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",W 34 ST,8 AVE,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4902123,Taxi,,BICY,,,,,,,1.0,District1@council.nyc.gov
2026-05-28T00:00:00.000,0:42,,,40.74424,-73.84717,"{""latitude"": ""40.74424"", ""longitude"": ""-73.84717"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",GRAND CENTRAL PKWY,,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4902275,4 dr sedan,,,,,,,,,30.0,District30@council.nyc.gov
2026-05-28T00:00:00.000,6:35,BRONX,10459.0,40.82244,-73.901985,"{""latitude"": ""40.82244"", ""longitude"": ""-73.901985"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",E 163 ST,UNION AVE,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4902091,4 dr sedan,,4 dr sedan,,,,,,,32.0,District32@council.nyc.gov
2026-05-28T00:00:00.000,19:36,,,40.678837,-73.75199,"{""latitude"": ""40.678837"", ""longitude"": ""-73.75199"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",218 ST,,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4902610,4 dr sedan,,School Bus,,,,,,,51.0,District51@council.nyc.gov
2026-05-28T00:00:00.000,16:14,MANHATTAN,10018.0,40.752853,-73.99298,"{""latitude"": ""40.752853"", ""longitude"": ""-73.99298"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",8 AVE,W 35 ST,0,0,0,0,0,0,0,37,Unspecified,4902555,AMBU,,UN/C,,,,,,,1.0,District1@council.nyc.gov
2026-05-28T00:00:00.000,18:30,MANHATTAN,10001.0,40.746365,-73.98907,"{""latitude"": ""40.746365"", ""longitude"": ""-73.98907"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,1,0,0,0,0,1,0,Passenger Distraction,Driver Inexperience,4902773,Station Wagon/Sport Utility Vehicle,37        W 29 ST,MOPD,,,,,,,1.0,District1@council.nyc.gov
2026-05-28T00:00:00.000,16:37,,,40.669735,-73.93103,"{""latitude"": ""40.669735"", ""longitude"": ""-73.93103"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",UTICA AVE,,0,0,0,0,0,0,0,Unspecified,Unspecified,4902538,DELV,,4 dr sedan,,,,,,,12.0,District12@council.nyc.gov
2026-05-28T00:00:00.000,12:19,,,40.86808,-73.93168,"{""latitude"": ""40.86808"", ""longitude"": ""-73.93168"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",HENRY HUDSON PARKWAY,,1,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Unspecified,4902685,4 dr sedan,,Station Wagon/Sport Utility Vehicle,Unspecified,Van,,,,,36.0,District36@council.nyc.gov
2026-05-28T00:00:00.000,8:00,BRONX,10466.0,40.894314,-73.86026,"{""latitude"": ""40.894314"", ""longitude"": ""-73.86026"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",E 233 ST,CARPENTER AVE,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4902114,4 dr sedan,,Station Wagon/Sport Utility Vehicle,,,,,,,37.0,District37@council.nyc.gov
2026-05-28T00:00:00.000,18:00,,,40.732822,-73.8684,"{""latitude"": ""40.732822"", ""longitude"": ""-73.8684"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",LONG ISLAND EXPRESSWAY,,1,0,0,0,0,1,0,Following Too Closely,Unspecified,4902252,4 dr sedan,,Station Wagon/Sport Utility Vehicle,,,,,,,49.0,District49@council.nyc.gov
2026-05-28T00:00:00.000,18:00,BROOKLYN,11221.0,40.690567,-73.94535,"{""latitude"": ""40.690567"", ""longitude"": ""-73.94535"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",TOMPKINS AVE,LAFAYETTE AVE,1,0,0,0,0,1,0,Following Too Closely,Unspecified,4902380,Motorcycle,,4 dr sedan,,,,,,,11.0,dinowitz@council.nyc.gov
2026-05-28T00:00:00.000,15:30,MANHATTAN,10029.0,40.7961,-73.94068,"{""latitude"": ""40.7961"", ""longitude"": ""-73.94068"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,1,1,0,0,0,0,0,Driver Inattention/Distraction,,4902204,2 dr sedan,2065      3 AVE,,,,,,,,42.0,District42@council.nyc.gov
2026-05-28T00:00:00.000,19:15,QUEENS,11105.0,40.77486,-73.908905,"{""latitude"": ""40.77486"", ""longitude"": ""-73.908905"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",35 ST,DITMARS BLVD,1,0,0,1,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,4902588,BICY,,4 dr sedan,,,,,,,43.0,District43@council.nyc.gov
2026-05-28T00:00:00.000,23:10,BROOKLYN,11208.0,40.675663,-73.88135,"{""latitude"": ""40.675663"", ""longitude"": ""-73.88135"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Unspecified,Unspecified,4902783,Station Wagon/Sport Utility Vehicle,366       SHEPHERD AVE,,,,,,,,28.0,SpeakerAdams@council.nyc.gov
2026-05-28T00:00:00.000,22:20,,,40.835873,-73.8699,"{""latitude"": ""40.835873"", ""longitude"": ""-73.8699"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",CROSS BRONX EXPY,,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4902618,Station Wagon/Sport Utility Vehicle,,UN/T,,,,,,,32.0,District32@council.nyc.gov
2026-05-28T00:00:00.000,11:20,BROOKLYN,11221.0,40.68574,-73.93016,"{""latitude"": ""40.68574"", ""longitude"": ""-73.93016"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,1,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,4902318,BICY,701       JEFFERSON AVE,Station Wagon/Sport Utility Vehicle,,,,,,,11.0,dinowitz@council.nyc.gov
2026-05-28T00:00:00.000,18:22,BROOKLYN,11234.0,40.63333,-73.920685,"{""latitude"": ""40.63333"", ""longitude"": ""-73.920685"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",GLENWOOD RD,AVENUE H,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4902451,AMBU,,,,,,,,,20.0,district20@council.nyc.gov
2026-05-28T00:00:00.000,14:00,,,40.637447,-74.01997,"{""latitude"": ""40.637447"", ""longitude"": ""-74.01997"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",GOWANUS EXPY (BQE),,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,4902155,Sedan,,Sedan,,,,,,,5.0,District5@council.nyc.gov
2026-05-28T00:00:00.000,13:40,BROOKLYN,11239.0,40.65593,-73.86831,"{""latitude"": ""40.65593"", ""longitude"": ""-73.86831"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4902150,Station Wagon/Sport Utility Vehicle,642       GATEWAY DR,,,,,,,,19.0,District19@council.nyc.gov
2026-05-28T00:00:00.000,6:59,STATEN ISLAND,10312.0,40.550014,-74.1992,"{""latitude"": ""40.550014"", ""longitude"": ""-74.1992"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",DOGWOOD DR,ASHTON DR,1,1,0,0,0,0,0,Driver Inattention/Distraction,,4902299,4 dr sedan,,,,,,,,,8.0,District8@council.nyc.gov
2026-05-28T00:00:00.000,8:29,MANHATTAN,10011.0,40.746815,-74.00796,"{""latitude"": ""40.746815"", ""longitude"": ""-74.00796"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",11 AVE,W 20 ST,0,0,0,0,0,0,0,Unspecified,Unspecified,4902681,Station Wagon/Sport Utility Vehicle,,,,,,,,,1.0,District1@council.nyc.gov
2026-05-28T00:00:00.000,8:00,,,40.84589,-73.91508,"{""latitude"": ""40.84589"", ""longitude"": ""-73.91508"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",FEATHERBED LN,,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4902169,Station Wagon/Sport Utility Vehicle,,Station Wagon/Sport Utility Vehicle,,,,,,,46.0,District46@council.nyc.gov
2026-05-28T00:00:00.000,17:10,BROOKLYN,11210.0,40.63656,-73.945984,"{""latitude"": ""40.63656"", ""longitude"": ""-73.945984"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Unspecified,,4902188,4 dr sedan,585       E 32 ST,,,,,,,,20.0,district20@council.nyc.gov
2026-05-28T00:00:00.000,17:05,STATEN ISLAND,10304.0,40.605698,-74.09246,"{""latitude"": ""40.605698"", ""longitude"": ""-74.09246"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,1,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4902422,Station Wagon/Sport Utility Vehicle,874       RICHMOND RD,4 dr sedan,,,,,,,,
2026-05-28T00:00:00.000,14:29,QUEENS,11435.0,40.69694,-73.80659,"{""latitude"": ""40.69694"", ""longitude"": ""-73.80659"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",97 AVE,WALTHAM ST,0,0,0,0,0,0,0,Unspecified,Unspecified,4902910,4 dr sedan,,4 dr sedan,,,,,,,4.0,KPowers@council.nyc.gov
2026-05-28T00:00:00.000,19:52,STATEN ISLAND,10312.0,40.54621,-74.17937,"{""latitude"": ""40.54621"", ""longitude"": ""-74.17937"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Unspecified,Unspecified,4902311,4 dr sedan,697       ARDEN AVE,DLR,,,,,,,8.0,District8@council.nyc.gov
2026-05-28T00:00:00.000,11:01,,,40.606544,-74.03255,"{""latitude"": ""40.606544"", ""longitude"": ""-74.03255"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",BELT PARKWAY,,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,,4902301,Station Wagon/Sport Utility Vehicle,,,,,,,,,,
2026-05-28T00:00:00.000,18:23,BROOKLYN,11207.0,40.649647,-73.88951,"{""latitude"": ""40.649647"", ""longitude"": ""-73.88951"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,1,0,0,1,0,0,0,Unspecified,Unspecified,4902203,4 dr sedan,11010     FLATLANDS AVE,BICY,,,,,,,19.0,District19@council.nyc.gov
2026-05-28T00:00:00.000,21:46,BRONX,10469.0,40.86948,-73.854614,"{""latitude"": ""40.86948"", ""longitude"": ""-73.854614"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",ADEE AVE,YATES AVE,0,0,0,0,0,0,0,Driver Inattention/Distraction,,4902593,ESST,,,,,,,,,24.0,District24@council.nyc.gov
2026-05-28T00:00:00.000,0:00,QUEENS,11101.0,40.734314,-73.93802,"{""latitude"": ""40.734314"", ""longitude"": ""-73.93802"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",VAN DAM ST,REVIEW AVE,0,0,0,0,0,0,0,Unspecified,Unspecified,4902278,4 dr sedan,,TRAC,,,,,,,48.0,IVernikov@council.nyc.gov
2026-05-28T00:00:00.000,8:00,BROOKLYN,11226.0,40.65363,-73.95294,"{""latitude"": ""40.65363"", ""longitude"": ""-73.95294"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Other Vehicular,Unspecified,4902884,4 dr sedan,728       ROGERS AVE,,,,,,,,22.0,District22@council.nyc.gov
2026-05-28T00:00:00.000,8:00,BROOKLYN,11226.0,40.65363,-73.95294,"{""latitude"": ""40.65363"", ""longitude"": ""-73.95294"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Other Vehicular,Unspecified,4902884,4 dr sedan,728       ROGERS AVE,,,,,,,,41.0,District41@council.nyc.gov
2026-05-28T00:00:00.000,17:00,QUEENS,11368.0,0.0,0.0,"{""latitude"": ""0.0"", ""longitude"": ""0.0"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,1,0,0,1,0,0,0,Other Vehicular,Unspecified,4902355,BICY,38-26     JUNCTION BLVD,Station Wagon/Sport Utility Vehicle,,,,,,,,
2026-05-28T00:00:00.000,23:25,QUEENS,11385.0,40.70546,-73.91194,"{""latitude"": ""40.70546"", ""longitude"": ""-73.91194"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,4902869,4 dr sedan,501       SENECA AVE,,,,,,,,23.0,District23@council.nyc.gov
2026-05-28T00:00:00.000,7:35,,,40.762676,-73.954346,"{""latitude"": ""40.762676"", ""longitude"": ""-73.954346"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",FDR DRIVE,,1,0,0,0,0,1,0,Following Too Closely,Unspecified,4902370,School Bus,,4 dr sedan,,,,,,,16.0,District16@council.nyc.gov
2026-05-28T00:00:00.000,0:00,BROOKLYN,11235.0,40.577953,-73.95676,"{""latitude"": ""40.577953"", ""longitude"": ""-73.95676"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",BRIGHTON BEACH AVE,SEACOAST TER,0,0,0,0,0,0,0,Unspecified,Unspecified,4902013,POLI,,4 dr sedan,,,,,,,34.0,District34@council.nyc.gov
2026-05-28T00:00:00.000,0:25,BRONX,10462.0,40.833782,-73.8513,"{""latitude"": ""40.833782"", ""longitude"": ""-73.8513"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Unspecified,Unspecified,4902062,4 dr sedan,1264      CASTLE HILL AVE,,,,,,,,44.0,District44@council.nyc.gov
2026-05-28T00:00:00.000,15:54,MANHATTAN,10031.0,40.81937,-73.948326,"{""latitude"": ""40.81937"", ""longitude"": ""-73.948326"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,4902224,4 dr sedan,275       ST NICHOLAS TER,Station Wagon/Sport Utility Vehicle,,,,,,,35.0,District35@council.nyc.gov
2026-05-28T00:00:00.000,17:10,BRONX,10461.0,0.0,0.0,"{""latitude"": ""0.0"", ""longitude"": ""0.0"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4902236,Station Wagon/Sport Utility Vehicle,2101      EASTCHESTER RD,POLI,,,,,,,,
2026-05-28T00:00:00.000,0:42,BRONX,10474.0,40.81942,-73.88391,"{""latitude"": ""40.81942"", ""longitude"": ""-73.88391"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",SENECA AVE,EDGEWATER RD,3,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,4902473,Station Wagon/Sport Utility Vehicle,,TRAC,,,,,,,32.0,District32@council.nyc.gov
2026-05-28T00:00:00.000,23:05,BRONX,10473.0,40.8235,-73.873695,"{""latitude"": ""40.8235"", ""longitude"": ""-73.873695"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Unspecified,,4902338,POLI,1652      BRUCKNER BLVD,,,,,,,,44.0,District44@council.nyc.gov
2026-05-28T00:00:00.000,18:12,BROOKLYN,11207.0,40.6857,-73.909195,"{""latitude"": ""40.6857"", ""longitude"": ""-73.909195"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Unspecified,Unspecified,4902698,Motorcycle,80        COOPER ST,,,,,,,,28.0,SpeakerAdams@council.nyc.gov
2026-05-28T00:00:00.000,15:50,QUEENS,11421.0,40.689842,-73.85007,"{""latitude"": ""40.689842"", ""longitude"": ""-73.85007"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",91 AVE,WOODHAVEN BLVD,1,1,0,0,0,0,0,Driver Inattention/Distraction,,4902207,Sedan,,,,,,,,,40.0,District40@council.nyc.gov
2026-05-28T00:00:00.000,18:00,BROOKLYN,11236.0,40.650307,-73.894875,"{""latitude"": ""40.650307"", ""longitude"": ""-73.894875"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Unspecified,,4902507,4 dr sedan,10717     GLENWOOD RD,,,,,,,,19.0,District19@council.nyc.gov
2026-05-28T00:00:00.000,9:30,,,40.633488,-73.98655,"{""latitude"": ""40.633488"", ""longitude"": ""-73.98655"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",47 ST,,0,0,0,0,0,0,0,Unspecified,Unspecified,4902407,Pick-up Truck,,Sedan,,,,,,,33.0,District33@council.nyc.gov
2026-05-28T00:00:00.000,19:15,,,40.659348,-73.75982,"{""latitude"": ""40.659348"", ""longitude"": ""-73.75982"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",SPRINGFIELD LN,147 AVE,1,0,0,0,0,1,0,Driver Inexperience,Unspecified,4902608,4 dr sedan,,Station Wagon/Sport Utility Vehicle,,,,,,,51.0,District51@council.nyc.gov
2026-05-28T00:00:00.000,22:00,STATEN ISLAND,10305.0,40.595192,-74.068695,"{""latitude"": ""40.595192"", ""longitude"": ""-74.068695"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",,,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,4902673,Pick-up Truck,72        ARTHUR AVE,Sedan,,,,,,,,
2026-05-28T00:00:00.000,17:49,BROOKLYN,11230.0,40.632294,-73.966774,"{""latitude"": ""40.632294"", ""longitude"": ""-73.966774"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",CONEY ISLAND AVE,FOSTER AVE,0,0,0,0,0,0,0,Unspecified,Unspecified,4902214,Station Wagon/Sport Utility Vehicle,,,,,,,,,20.0,district20@council.nyc.gov
2026-05-28T00:00:00.000,9:00,BRONX,10466.0,40.889194,-73.8313,"{""latitude"": ""40.889194"", ""longitude"": ""-73.8313"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}",DYRE AVE,E 233 ST,2,1,0,0,0,1,0,Unsafe Speed,Unspecified,4902900,4 dr sedan,,Station Wagon/Sport Utility Vehicle,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,,,,24.0,District24@council.nyc.gov
